            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  9.991808560833445E-01,  2.946879815625926E-01,  1.289371044791934E+02,  6.101062954740826E+01,  3.727595331101293E+01,  2.459034180692447E+06,  1.444444146266240E-04,  6.257232021497663E-03,  1.187561633761413E+02,  3.597511689592225E+02,  7.192076499368825E+02,  2.492308206797529E+06,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  9.991808759899126E-01,  2.946879421591959E-01,  1.289370875958097E+02,  6.101063906462186E+01,  3.727595574713695E+01,  2.459034180694149E+06,  1.444391782670451E-04,  6.401444118399195E-03,  1.193339967271475E+02,  3.597598636228183E+02,  7.192250393034774E+02,  2.492398560551329E+06,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  9.991808942455311E-01,  2.946878986359506E-01,  1.289370701571683E+02,  6.101064863096474E+01,  3.727595772796012E+01,  2.459034180695941E+06,  1.444343816701479E-04,  6.545665659512576E-03,  1.198926052850899E+02,  3.597678285476724E+02,  7.192409691967089E+02,  2.492481331918256E+06,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  9.991809108684202E-01,  2.946878509758539E-01,  1.289370521627359E+02,  6.101065824105800E+01,  3.727595925540028E+01,  2.459034180697822E+06,  1.444300200151854E-04,  6.689897740577060E-03,  1.204330313868076E+02,  3.597750716182229E+02,  7.192554553854698E+02,  2.492556602582686E+06,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  9.991809258831473E-01,  2.946877991546584E-01,  1.289370336107807E+02,  6.101066789037205E+01,  3.727596033111231E+01,  2.459034180699796E+06,  1.444260868085057E-04,  6.834141358912818E-03,  1.209562409703765E+02,  3.597816035097179E+02,  7.192685192202810E+02,  2.492624483257816E+06,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  9.991809393152977E-01,  2.946877431393501E-01,  1.289370144983847E+02,  6.101067757513884E+01,  3.727596095606959E+01,  2.459034180701865E+06,  1.444225752957741E-04,  6.978397473113586E-03,  1.214631305174386E+02,  3.597874353429527E+02,  7.192801829427661E+02,  2.492685089313276E+06,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  9.991809511876196E-01,  2.946876828875989E-01,  1.289369948215403E+02,  6.101068729223158E+01,  3.727596113029500E+01,  2.459034180704030E+06,  1.444194794812682E-04,  7.122667052357987E-03,  1.219545332518876E+02,  3.597925769909078E+02,  7.192904662989280E+02,  2.492738523176117E+06,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  9.991809615174951E-01,  2.946876183479429E-01,  1.289369745752985E+02,  6.101069703903213E+01,  3.727596085271878E+01,  2.459034180706294E+06,  1.444167947970415E-04,  7.266951113456630E-03,  1.224312246857258E+02,  3.597970359665873E+02,  7.192993843148267E+02,  2.492784862771202E+06,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  9.991809703154508E-01,  2.946875494604703E-01,  1.289369537539417E+02,  6.101070681330104E+01,  3.727596012113325E+01,  2.459034180708658E+06,  1.444145184949626E-04,  7.411250748586549E-03,  1.228939275905628E+02,  3.598008167710750E+02,  7.193069459926895E+02,  2.492824154744230E+06,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  9.991809775844858E-01,  2.946874761577980E-01,  1.289369323511623E+02,  6.101071661305944E+01,  3.727595893221793E+01,  2.459034180711125E+06,  1.444126498256487E-04,  7.555567143356750E-03,  1.233433164627265E+02,  3.598039205956417E+02,  7.193131537151255E+02,  2.492856411364466E+06,
