            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2462400.500000000, A.D. 2029-Sep-21 00:00:00.0000,  7.039751997204695E-03,  2.980649524018915E+01,  1.768045486603383E+00,  1.316654942532666E+02,  2.783628980147771E+02,  2.469119486186028E+06,  5.993033168884046E-03,  3.197328929258612E+02,  3.192079670215207E+02,  3.001781320061994E+01,  3.022913116105072E+01,  6.006974929975819E+04,
2462800.500000000, A.D. 2030-Oct-26 00:00:00.0000,  7.767526490972204E-03,  2.982715472747390E+01,  1.766994585699239E+00,  1.315927000380597E+02,  2.670813829173192E+02,  2.467250407707949E+06,  5.980227025654299E-03,  3.333885416632543E+02,  3.329863484202342E+02,  3.006065163538766E+01,  3.029414854330143E+01,  6.019838351548406E+04,
2463200.500000000, A.D. 2031-Nov-30 00:00:00.0000,  9.694678170035905E-03,  2.983604945654492E+01,  1.766473483060105E+00,  1.315412271823609E+02,  2.594519794391429E+02,  2.465983153332477E+06,  5.960146697470704E-03,  3.434149779302280E+02,  3.430941542730115E+02,  3.012813200015074E+01,  3.042021454375656E+01,  6.040119786863173E+04,
2463600.500000000, A.D. 2033-Jan-03 00:00:00.0000,  1.212599981129748E-02,  2.983665535285175E+01,  1.766582580579364E+00,  1.315265209356628E+02,  2.574929519071039E+02,  2.465655670508649E+06,  5.938029951836322E-03,  3.477963359635106E+02,  3.474981924505948E+02,  3.020289565992463E+01,  3.056913596699751E+01,  6.062616775596944E+04,
2464000.500000000, A.D. 2034-Feb-07 00:00:00.0000,  1.410843547359644E-02,  2.983199448651169E+01,  1.767322145789061E+00,  1.315614111015023E+02,  2.597443861992920E+02,  2.466029065843353E+06,  5.921552012746616E-03,  3.479877418473052E+02,  3.476453716181070E+02,  3.025890022787871E+01,  3.068580596924573E+01,  6.079487256467072E+04,
2464400.500000000, A.D. 2035-Mar-14 00:00:00.0000,  1.480664626765592E-02,  2.982250907882355E+01,  1.768523307774972E+00,  1.316476319350107E+02,  2.646705686589231E+02,  2.466850425693879E+06,  5.918084995424072E-03,  3.455011315111477E+02,  3.450685992734989E+02,  3.027071687587297E+01,  3.071892467292239E+01,  6.083048828774104E+04,
2464800.500000000, A.D. 2036-Apr-17 00:00:00.0000,  1.400083921874967E-02,  2.980882196406643E+01,  1.769839039561253E+00,  1.317679291040772E+02,  2.712506825368495E+02,  2.467949782145547E+06,  5.929428760033956E-03,  3.413265558727302E+02,  3.408042287975883E+02,  3.023209668905559E+01,  3.065537141404475E+01,  6.071411169091073E+04,
2465200.500000000, A.D. 2037-May-22 00:00:00.0000,  1.204723428310321E-02,  2.979447039742477E+01,  1.770954807934586E+00,  1.318978752916134E+02,  2.784942953806736E+02,  2.469161730011090E+06,  5.951357292888442E-03,  3.364253048846932E+02,  3.358654633657150E+02,  3.015778833900499E+01,  3.052110628058522E+01,  6.049040282460961E+04,
2465600.500000000, A.D. 2038-Jun-26 00:00:00.0000,  9.564137438065244E-03,  2.978383931969400E+01,  1.771635161351589E+00,  1.320086297192024E+02,  2.856836348815732E+02,  2.470364415039319E+06,  5.977007116107434E-03,  3.315260459094579E+02,  3.309979928554304E+02,  3.007144676955954E+01,  3.035905421942508E+01,  6.023081334968402E+04,
2466000.500000000, A.D. 2039-Jul-31 00:00:00.0000,  7.148538564438553E-03,  2.978104067880056E+01,  1.771821270931444E+00,  1.320786384150502E+02,  2.913272276605055E+02,  2.471309014912495E+06,  5.999732280252257E-03,  3.281503317193000E+02,  3.277147652163598E+02,  2.999546441291452E+01,  3.020988814702849E+01,  6.000267731693921E+04,
2466400.500000000, A.D. 2040-Sep-03 00:00:00.0000,  5.247256393456569E-03,  2.978813893652165E+01,  1.771591435507752E+00,  1.320941020120220E+02,  2.918919221704740E+02,  2.471410311200477E+06,  6.014823940104001E-03,  3.298668676559718E+02,  3.295632925690596E+02,  2.994526944306054E+01,  3.010239994959942E+01,  5.985212594498241E+04,
2466800.500000000, A.D. 2041-Oct-08 00:00:00.0000,  4.364610170916471E-03,  2.980114449285142E+01,  1.771115466331241E+00,  1.320478276615513E+02,  2.814041914461899E+02,  2.469678948902982E+06,  6.018888947524762E-03,  3.426749357118259E+02,  3.425252160950749E+02,  2.993178506638585E+01,  3.006242563992029E+01,  5.981170331246071E+04,
2467200.500000000, A.D. 2042-Nov-12 00:00:00.0000,  4.986831089095841E-03,  2.980647901593229E+01,  1.770648088291509E+00,  1.319548419848989E+02,  2.656287753459755E+02,  2.467065141528177E+06,  6.011633353478311E-03,  8.137255038903388E-01,  8.218919421928845E-01,  2.995586384907559E+01,  3.010524868221890E+01,  5.988389158691874E+04,
